Account_No,Withdrawal_amount,Deposit_amount,Balance_amount,Value_date,Data,transaction_details
40906174,0,974859,-42259874,2021-07-11,2021-07-11,
40906174,0,854679,-41405195,2021-07-12,2021-07-12,
40906174,829588,0,-42234783,2021-07-12,2021-07-12,Healthcare
40906174,877567,0,-43112350,2021-07-12,2021-07-12,Clothes
40906174,19756,0,-43132106,2021-07-13,2021-07-13,Healthcare
40906174,0,14072,-43118034,2021-07-14,2021-07-14,
40906174,0,685113,-42432921,2021-07-14,2021-07-14,
40906174,934687,0,-43367608,2021-07-15,2021-07-15,Groceries
40906174,16202,0,-43383810,2021-07-15,2021-07-15,Bill Sharing
40906174,724604,0,-43399686,2021-07-15,2021-07-15,Healthcare
40906174,0,896317,-42503369,2021-07-16,2021-07-16,
40906174,0,422415,-42080954,2021-07-17,2021-07-17,
40906174,978994,0,-42097243,2021-07-18,2021-07-18,Education
40906174,0,10135,-42087108,2021-07-18,2021-07-18,
40906174,0,987220,-41099888,2021-07-19,2021-07-19,
40906174,548636,0,-41648524,2021-07-19,2021-07-19,Transportation
40906174,0,14832,-41633692,2021-07-19,2021-07-19,
40906174,646966,0,-42280658,2021-07-20,2021-07-20,Transportation
40906174,0,526115,-41754543,2021-07-21,2021-07-21,
40906174,0,804308,-40950235,2021-07-21,2021-07-21,
40906174,0,826375,-40483377,2021-07-22,2021-07-22,
40906174,609627,0,-41093004,2021-07-22,2021-07-22,Groceries
40906174,655260,0,-41748264,2021-07-23,2021-07-23,Utilities
40906174,0,995012,-40753252,2021-07-23,2021-07-23,
40906174,821968,0,-41575220,2021-07-23,2021-07-23,Transportation
40906174,0,11651,-41563569,2021-07-24,2021-07-24,
40906174,0,13501,-41550068,2021-07-24,2021-07-24,
40906174,0,666681,-40883387,2021-07-24,2021-07-24,
40906174,761632,0,-41645019,2021-07-25,2021-07-25,Bill Sharing
40906174,0,12078,-41632941,2021-07-25,2021-07-25,
40906174,0,405438,-41227503,2021-07-25,2021-07-25,
40906174,0,411625,-40815878,2021-07-26,2021-07-26,
40906174,0,15257,-40800621,2021-07-26,2021-07-26,
40906174,944615,0,-41745236,2021-07-26,2021-07-26,Rent
40906174,0,516041,-41229195,2021-07-27,2021-07-27,
40906174,455221,0,-41684416,2021-07-28,2021-07-28,Utilities
40906174,0,408428,-41275988,2021-07-29,2021-07-29,
40906174,13031,0,-41289019,2021-07-29,2021-07-29,Transportation
40906174,0,10768,-41278251,2021-07-30,2021-07-30,
40906174,0,19167,-41259084,2021-07-30,2021-07-30,
40906174,0,650867,-40608217,2021-07-30,2021-07-30,
40906174,0,11455,-40596762,2021-07-31,2021-07-31,
40906174,0,17002,-40579760,2021-07-31,2021-07-31,
40906174,15982,0,-40595742,2021-08-01,2021-08-01,Clothes
40906174,0,572242,-40023500,2021-08-02,2021-08-02,
40906174,0,18747,-40004753,2021-08-02,2021-08-02,
40906174,669467,0,-40674220,2021-08-03,2021-08-03,Entertainment
40906174,0,816090,-39858130,2021-08-03,2021-08-03,
40906174,820365,0,-40678495,2021-08-03,2021-08-03,Groceries
40906174,0,14948,-40663547,2021-08-04,2021-08-04,
40906174,648306,0,-41311853,2021-08-05,2021-08-05,Entertainment
40906174,0,969214,-40342639,2021-08-05,2021-08-05,
40906174,836862,0,-41179501,2021-08-06,2021-08-06,Transportation
40906174,0,808220,-40371281,2021-08-06,2021-08-06,
40906174,18919,0,-40390200,2021-08-06,2021-08-06,Education
40906174,10639,0,-40400839,2021-08-07,2021-08-07,Education
40906174,0,572361,-39828478,2021-08-07,2021-08-07,
40906174,0,544574,-39283904,2021-08-08,2021-08-08,
40906174,10906,0,-39294810,2021-08-08,2021-08-08,Bill Sharing
40906174,17703,0,-39312513,2021-08-08,2021-08-08,Healthcare
40906174,854703,0,-40167216,2021-08-09,2021-08-09,Entertainment
40906174,944297,0,-41111513,2021-08-10,2021-08-10,Transportation
40906174,887674,0,-41999187,2021-08-10,2021-08-10,Healthcare
40906174,0,662509,-41336678,2021-08-11,2021-08-11,
40906174,0,15343,-41321335,2021-08-12,2021-08-12,
40906174,0,523618,-40797717,2021-08-13,2021-08-13,
40906174,848557,0,-40813174,2021-08-13,2021-08-13,Healthcare
40906174,797509,0,-41610683,2021-08-13,2021-08-13,Groceries
40906174,0,18573,-41592110,2021-08-14,2021-08-14,
40906174,743527,0,-42335637,2021-08-14,2021-08-14,Bill Sharing
40906174,0,920945,-41414692,2021-08-15,2021-08-15,
40906174,17519,0,-41432211,2021-08-15,2021-08-15,Education
40906174,11166,0,-41443377,2021-08-15,2021-08-15,Groceries
40906174,0,13941,-41429436,2021-08-16,2021-08-16,
40906174,0,472218,-40957218,2021-08-16,2021-08-16,
40906174,755646,0,-41712864,2021-08-16,2021-08-16,Groceries
40906174,0,409594,-41303270,2021-08-17,2021-08-17,
40906174,11175,0,-41314445,2021-08-17,2021-08-17,Healthcare
40906174,864887,0,-41330443,2021-08-17,2021-08-17,Healthcare
40906174,0,14328,-41316115,2021-08-18,2021-08-18,
40906174,628470,0,-41944585,2021-08-18,2021-08-18,Clothes
40906174,0,668958,-41924712,2021-08-18,2021-08-18,
40906174,0,14664,-41910048,2021-08-19,2021-08-19,
40906174,10829,0,-41920877,2021-08-19,2021-08-19,Groceries
40906174,750307,0,-42671184,2021-08-19,2021-08-19,Education
40906174,836406,0,-43507590,2021-08-20,2021-08-20,Utilities
40906174,0,406517,-43101073,2021-08-21,2021-08-21,
40906174,13722,0,-43114795,2021-08-21,2021-08-21,Utilities
40906174,0,408383,-42706412,2021-08-21,2021-08-21,
40906174,0,16107,-42690305,2021-08-22,2021-08-22,
40906174,0,664339,-42025966,2021-08-22,2021-08-22,
40906174,18631,0,-42044597,2021-08-23,2021-08-23,Utilities
40906174,0,797108,-41247489,2021-08-23,2021-08-23,
40906174,0,13385,-41234104,2021-08-24,2021-08-24,
40906174,578874,0,-41812978,2021-08-24,2021-08-24,Education
40906174,0,910146,-40902832,2021-08-25,2021-08-25,
40906174,0,14163,-40888669,2021-08-26,2021-08-26,
40906174,18647,0,-40907316,2021-08-27,2021-08-27,Utilities
40906174,890318,0,-41797634,2021-08-27,2021-08-27,Utilities
40906174,513867,0,-42311501,2021-08-28,2021-08-28,Transportation
40906174,926963,0,-43238464,2021-08-28,2021-08-28,Healthcare
40906174,0,735492,-42502972,2021-08-29,2021-08-29,
40906174,0,938060,-41564912,2021-08-29,2021-08-29,
40906174,855934,0,-42420846,2021-08-29,2021-08-29,Transportation
40906174,0,851722,-41569124,2021-08-30,2021-08-30,
40906174,974740,0,-42543864,2021-08-31,2021-08-31,Transportation
40906174,954073,0,-43497937,2021-09-01,2021-09-01,Clothes
40906174,0,16157,-43481780,2021-09-01,2021-09-01,
40906174,0,19568,-43462212,2021-09-02,2021-09-02,
40906174,0,914558,-42547654,2021-09-02,2021-09-02,
40906174,0,15545,-42532109,2021-09-02,2021-09-02,
40906174,822642,0,-43354751,2021-09-03,2021-09-03,Utilities
40906174,16952,0,-43371703,2021-09-03,2021-09-03,Clothes
40906174,0,16835,-43354868,2021-09-04,2021-09-04,
40906174,416502,0,-43771370,2021-09-05,2021-09-05,Transportation
40906174,0,828736,-44353731,2021-09-06,2021-09-06,
40906174,994473,0,-45348204,2021-09-06,2021-09-06,Transportation
40906174,0,745662,-44602542,2021-09-06,2021-09-06,
40906174,0,12030,-44590512,2021-09-07,2021-09-07,
40906174,0,993111,-43597401,2021-09-07,2021-09-07,
40906174,0,427769,-43169632,2021-09-08,2021-09-08,
40906174,10648,0,-43180280,2021-09-08,2021-09-08,Entertainment
40906174,0,431011,-42749269,2021-09-08,2021-09-08,
40906174,10492,0,-42759761,2021-09-09,2021-09-09,Education
40906174,756374,0,-43516135,2021-09-09,2021-09-09,Transportation
40906174,934998,0,-44451133,2021-09-09,2021-09-09,Transportation
40906174,0,566054,-43885079,2021-09-10,2021-09-10,
40906174,920381,0,-44805460,2021-09-11,2021-09-11,Groceries
40906174,14487,0,-44819947,2021-09-11,2021-09-11,Transportation
40906174,0,420896,-44399051,2021-09-11,2021-09-11,
40906174,699405,0,-45098456,2021-09-12,2021-09-12,Entertainment
40906174,0,12532,-45085924,2021-09-12,2021-09-12,
40906174,0,677150,-44408774,2021-09-13,2021-09-13,
40906174,0,17126,-44391648,2021-09-13,2021-09-13,
40906174,19009,0,-44410657,2021-09-13,2021-09-13,Clothes
40906174,11463,0,-44422120,2021-09-14,2021-09-14,Entertainment
40906174,729368,0,-45151488,2021-09-14,2021-09-14,Transportation
40906174,832735,0,-45984223,2021-09-15,2021-09-15,Bill Sharing
40906174,0,671491,-45312732,2021-09-15,2021-09-15,
40906174,11526,0,-45324258,2021-09-15,2021-09-15,Entertainment
40906174,18356,0,-45342614,2021-09-16,2021-09-16,Groceries
40906174,0,999726,-44342888,2021-09-16,2021-09-16,
40906174,0,467257,-43875631,2021-09-17,2021-09-17,
40906174,0,460900,-43414731,2021-09-18,2021-09-18,
40906174,962576,0,-44377307,2021-09-18,2021-09-18,Clothes
40906174,523865,0,-44901172,2021-09-19,2021-09-19,Groceries
40906174,0,671330,-44229842,2021-09-19,2021-09-19,
40906174,0,681737,-43548105,2021-09-20,2021-09-20,
40906174,0,15267,-43532838,2021-09-20,2021-09-20,
40906174,0,963404,-42569434,2021-09-21,2021-09-21,
40906174,632352,0,-43201786,2021-09-21,2021-09-21,Education
40906174,0,12652,-43189134,2021-09-22,2021-09-22,
40906174,10192,0,-43199326,2021-09-22,2021-09-22,Rent
40906174,0,832242,-42367084,2021-09-22,2021-09-22,
40906174,0,12762,-42354322,2021-09-23,2021-09-23,
40906174,0,15596,-42338726,2021-09-23,2021-09-23,
40906174,0,849770,-41488956,2021-09-23,2021-09-23,
40906174,18249,0,-41507205,2021-09-24,2021-09-24,Education
40906174,903379,0,-42410584,2021-09-24,2021-09-24,Utilities
40906174,0,14828,-42395756,2021-09-25,2021-09-25,
40906174,0,476146,-43172439,2021-09-25,2021-09-25,
40906174,17067,0,-43189506,2021-09-26,2021-09-26,Transportation
40906174,0,19793,-43169713,2021-09-26,2021-09-26,
40906174,0,610890,-42558823,2021-09-27,2021-09-27,
40906174,18915,0,-42577738,2021-09-28,2021-09-28,Healthcare
40906174,779786,0,-43357524,2021-09-29,2021-09-29,Entertainment
40906174,556522,0,-43914046,2021-09-29,2021-09-29,Education
40906174,14270,0,-43928316,2021-09-30,2021-09-30,Clothes
40906174,15226,0,-43943542,2021-09-30,2021-09-30,Rent
40906174,0,817765,-43125777,2021-09-30,2021-09-30,
40906174,15570,0,-43141347,2021-10-01,2021-10-01,Groceries
40906174,0,17995,-43123352,2021-10-02,2021-10-02,
40906174,511217,0,-43634569,2021-10-03,2021-10-03,Healthcare
40906174,11381,0,-43645950,2021-10-03,2021-10-03,Bill Sharing
40906174,0,916890,-42729060,2021-10-04,2021-10-04,
40906174,12099,0,-42741159,2021-10-04,2021-10-04,Healthcare
40906174,619049,0,-43360208,2021-10-04,2021-10-04,Groceries
40906174,806053,0,-44166261,2021-10-05,2021-10-05,Education
40906174,0,803690,-43362571,2021-10-05,2021-10-05,
40906174,0,12711,-43349860,2021-10-05,2021-10-05,
40906174,0,12450,-43337410,2021-10-06,2021-10-06,
40906174,0,13966,-43323444,2021-10-06,2021-10-06,
40906174,0,844255,-42479189,2021-10-07,2021-10-07,
40906174,0,768920,-41710269,2021-10-07,2021-10-07,
40906174,0,506292,-41203977,2021-10-08,2021-10-08,
40906174,603324,0,-41807301,2021-10-09,2021-10-09,Transportation
40906174,0,13360,-41793941,2021-10-10,2021-10-10,
40906174,631459,0,-42425400,2021-10-10,2021-10-10,Healthcare
40906174,11486,0,-42436886,2021-10-10,2021-10-10,Transportation
40906174,0,13861,-42423025,2021-10-11,2021-10-11,
40906174,884079,0,-43307104,2021-10-11,2021-10-11,Entertainment
40906174,0,17136,-43289968,2021-10-11,2021-10-11,
40906174,767039,0,-44057007,2021-10-12,2021-10-12,Transportation
40906174,17097,0,-44074104,2021-10-12,2021-10-12,Bill Sharing
40906174,0,564525,-43509579,2021-10-12,2021-10-12,
40906174,14224,0,-43523803,2021-10-13,2021-10-13,Clothes
40906174,17864,0,-43541667,2021-10-13,2021-10-13,Utilities
40906174,0,702370,-42839297,2021-10-13,2021-10-13,
40906174,13443,0,-42852740,2021-10-14,2021-10-14,Utilities
40906174,0,752970,-42099770,2021-10-14,2021-10-14,
40906174,0,503939,-41595831,2021-10-14,2021-10-14,
40906174,0,13010,-41582821,2021-10-15,2021-10-15,
40906174,0,470469,-41112352,2021-10-16,2021-10-16,
40906174,815086,0,-41519405,2021-10-16,2021-10-16,Healthcare
40906174,784829,0,-42304234,2021-10-16,2021-10-16,Clothes
40906174,13385,0,-42317619,2021-10-17,2021-10-17,Bill Sharing
40906174,10891,0,-42328510,2021-10-17,2021-10-17,Bill Sharing
40906174,17078,0,-42345588,2021-10-18,2021-10-18,Clothes
40906174,18316,0,-42363904,2021-10-18,2021-10-18,Rent
40906174,881128,0,-43245032,2021-10-18,2021-10-18,Bill Sharing
40906174,18697,0,-43263729,2021-10-19,2021-10-19,Education
40906174,0,13822,-43249907,2021-10-20,2021-10-20,
40906174,10918,0,-43260825,2021-10-20,2021-10-20,Rent
40906174,0,19586,-43241239,2021-10-21,2021-10-21,
40906174,964316,0,-43226093,2021-10-21,2021-10-21,Education
40906174,426610,0,-43652703,2021-10-22,2021-10-22,Education
40906174,12188,0,-43664891,2021-10-22,2021-10-22,Bill Sharing
40906174,12271,0,-43677162,2021-10-22,2021-10-22,Clothes
40906174,13529,0,-43690691,2021-10-23,2021-10-23,Rent
40906174,0,10054,-43680637,2021-10-23,2021-10-23,
40906174,579291,0,-44259928,2021-10-24,2021-10-24,Education
40906174,0,17369,-44242559,2021-10-24,2021-10-24,
40906174,425233,0,-44667792,2021-10-25,2021-10-25,Education
40906174,0,690431,-43977361,2021-10-26,2021-10-26,
40906174,716317,0,-44693678,2021-10-27,2021-10-27,Education
40906174,0,19250,-44674428,2021-10-27,2021-10-27,
40906174,17588,0,-44692016,2021-10-28,2021-10-28,Clothes
40906174,0,18173,-44673843,2021-10-29,2021-10-29,
40906174,0,646790,-44027053,2021-10-29,2021-10-29,
40906174,0,427837,-43599216,2021-10-29,2021-10-29,
40906174,416629,0,-44015845,2021-10-30,2021-10-30,Entertainment
40906174,0,17552,-43998293,2021-10-30,2021-10-30,
40906174,0,501786,-43496507,2021-10-30,2021-10-30,
40906174,0,503335,-42993172,2021-10-31,2021-10-31,
40906174,0,932739,-42060433,2021-10-31,2021-10-31,
40906174,606811,0,-42667244,2021-11-01,2021-11-01,Transportation
40906174,0,682985,-41984259,2021-11-02,2021-11-02,
40906174,11760,0,-41996019,2021-11-02,2021-11-02,Entertainment
40906174,17751,0,-42013770,2021-11-03,2021-11-03,Utilities
40906174,0,849993,-41163777,2021-11-04,2021-11-04,
40906174,14942,0,-41178719,2021-11-04,2021-11-04,Healthcare
40906174,0,11154,-41167565,2021-11-04,2021-11-04,
40906174,18102,0,-41185667,2021-11-05,2021-11-05,Groceries
40906174,538145,0,-41723812,2021-11-06,2021-11-06,Groceries
40906174,16791,0,-41740603,2021-11-07,2021-11-07,Clothes
40906174,811126,0,-42551729,2021-11-08,2021-11-08,Clothes
40906174,572398,0,-43124127,2021-11-08,2021-11-08,Entertainment
40906174,0,656991,-42467136,2021-11-08,2021-11-08,
40906174,10578,0,-42477714,2021-11-09,2021-11-09,Education
40906174,14444,0,-42492158,2021-11-10,2021-11-10,Clothes
40906174,0,855187,-41680805,2021-11-10,2021-11-10,
40906174,15730,0,-41696535,2021-11-10,2021-11-10,Entertainment
40906174,712944,0,-42409479,2021-11-11,2021-11-11,Healthcare
40906174,0,16188,-42393291,2021-11-12,2021-11-12,
40906174,484105,0,-42877396,2021-11-12,2021-11-12,Bill Sharing
40906174,506412,0,-43383808,2021-11-12,2021-11-12,Transportation
40906174,0,14411,-43369397,2021-11-13,2021-11-13,
40906174,0,653320,-42716077,2021-11-13,2021-11-13,
40906174,0,14440,-42701637,2021-11-13,2021-11-13,
40906174,0,781393,-41920244,2021-11-14,2021-11-14,
40906174,0,16650,-41903594,2021-11-14,2021-11-14,
40906174,530846,0,-42434440,2021-11-14,2021-11-14,Clothes
40906174,0,13928,-42420512,2021-11-15,2021-11-15,
40906174,0,14593,-42405919,2021-11-15,2021-11-15,
40906174,0,450655,-41955264,2021-11-15,2021-11-15,
40906174,0,827162,-41128102,2021-11-16,2021-11-16,
40906174,0,501764,-40626338,2021-11-17,2021-11-17,
40906174,0,464232,-40162106,2021-11-17,2021-11-17,
40906174,0,418236,-39743870,2021-11-18,2021-11-18,
40906174,897757,0,-40641627,2021-11-18,2021-11-18,Healthcare
40906174,0,13103,-40628524,2021-11-18,2021-11-18,
40906174,553558,0,-41182082,2021-11-19,2021-11-19,Clothes
40906174,497502,0,-41679584,2021-11-19,2021-11-19,Clothes
40906174,0,14356,-41665228,2021-11-19,2021-11-19,
40906174,0,601349,-41063879,2021-11-20,2021-11-20,
40906174,0,835466,-40228413,2021-11-20,2021-11-20,
40906174,0,10313,-40218100,2021-11-20,2021-11-20,
40906174,642196,0,-40860296,2021-11-21,2021-11-21,Utilities
40906174,595903,0,-41456199,2021-11-21,2021-11-21,Entertainment
40906174,0,19138,-41437061,2021-11-21,2021-11-21,
40906174,815565,0,-42252626,2021-11-22,2021-11-22,Utilities
40906174,564568,0,-42817194,2021-11-22,2021-11-22,Entertainment
40906174,0,12187,-42805007,2021-11-23,2021-11-23,
40906174,0,469463,-42335544,2021-11-24,2021-11-24,
40906174,0,12472,-42323072,2021-11-24,2021-11-24,
40906174,0,515107,-41807965,2021-11-24,2021-11-24,
40906174,0,16347,-41791618,2021-11-25,2021-11-25,
40906174,909233,0,-42700851,2021-11-26,2021-11-26,Entertainment
40906174,0,692778,-42008073,2021-11-27,2021-11-27,
40906174,0,15942,-41992131,2021-11-27,2021-11-27,
40906174,0,808641,-41183490,2021-11-27,2021-11-27,
40906174,14829,0,-41198319,2021-11-28,2021-11-28,Healthcare
40906174,0,602840,-40595479,2021-11-29,2021-11-29,
40906174,19970,0,-40615449,2021-11-29,2021-11-29,Healthcare
40906174,969197,0,-41584646,2021-11-29,2021-11-29,Healthcare
40906174,18705,0,-41603351,2021-11-30,2021-11-30,Groceries
40906174,0,972008,-40631343,2021-11-30,2021-11-30,
40906174,622567,0,-41253910,2021-11-30,2021-11-30,Healthcare
40906174,0,16144,-41237766,2021-12-01,2021-12-01,
40906174,0,701788,-40535978,2021-12-01,2021-12-01,
40906174,507110,0,-40555078,2021-12-02,2021-12-02,Healthcare
40906174,0,412961,-40142117,2021-12-03,2021-12-03,
40906174,815411,0,-40957528,2021-12-04,2021-12-04,Utilities
40906174,16189,0,-40973717,2021-12-04,2021-12-04,Utilities
40906174,0,15261,-40958456,2021-12-05,2021-12-05,
40906174,0,983362,-39975094,2021-12-06,2021-12-06,
40906174,0,971669,-39003425,2021-12-07,2021-12-07,
40906174,17445,0,-39020870,2021-12-08,2021-12-08,Entertainment
40906174,581534,0,-39602404,2021-12-09,2021-12-09,Clothes
40906174,664892,0,-40267296,2021-12-10,2021-12-10,Clothes
40906174,850727,0,-41118023,2021-12-10,2021-12-10,Bill Sharing
40906174,0,577758,-40540265,2021-12-10,2021-12-10,
40906174,762897,0,-41303162,2021-12-11,2021-12-11,Healthcare
40906174,848947,0,-42152109,2021-12-11,2021-12-11,Clothes
40906174,11536,0,-42163645,2021-12-11,2021-12-11,Clothes
40906174,488375,0,-42652020,2021-12-12,2021-12-12,Clothes
40906174,0,10665,-42641355,2021-12-13,2021-12-13,
40906174,417714,0,-41860508,2021-12-13,2021-12-13,Education
40906174,0,17098,-41843410,2021-12-14,2021-12-14,
40906174,938771,0,-42782181,2021-12-14,2021-12-14,Clothes
40906174,436610,0,-43218791,2021-12-15,2021-12-15,Clothes
40906174,0,562250,-43833210,2021-12-15,2021-12-15,
40906174,15045,0,-43848255,2021-12-16,2021-12-16,Entertainment
40906174,784340,0,-44632595,2021-12-16,2021-12-16,Healthcare
40906174,662761,0,-45295356,2021-12-16,2021-12-16,Healthcare
40906174,466255,0,-45761611,2021-12-17,2021-12-17,Groceries
40906174,802601,0,-46564212,2021-12-18,2021-12-18,Healthcare
40906174,0,494402,-46069810,2021-12-18,2021-12-18,
40906174,0,825363,-45244447,2021-12-19,2021-12-19,
40906174,0,17292,-45227155,2021-12-19,2021-12-19,
40906174,0,920410,-44306745,2021-12-20,2021-12-20,
40906174,14743,0,-44321488,2021-12-21,2021-12-21,Groceries
40906174,17965,0,-44339453,2021-12-21,2021-12-21,Groceries
40906174,511729,0,-45291471,2021-12-22,2021-12-22,Healthcare
40906174,0,10880,-45280591,2021-12-23,2021-12-23,
40906174,0,814204,-44466387,2021-12-23,2021-12-23,
40906174,11760,0,-44478147,2021-12-23,2021-12-23,Bill Sharing
40906174,0,762647,-43715500,2021-12-24,2021-12-24,
40906174,0,628754,-43086746,2021-12-25,2021-12-25,
40906174,14698,0,-43101444,2021-12-26,2021-12-26,Transportation
40906174,471681,0,-43573125,2021-12-26,2021-12-26,Groceries
40906174,408280,0,-43981405,2021-12-27,2021-12-27,Clothes
40906174,660921,0,-44642326,2021-12-27,2021-12-27,Rent
40906174,0,510502,-44131824,2021-12-28,2021-12-28,
40906174,13246,0,-44145070,2021-12-29,2021-12-29,Education
40906174,0,16854,-44128216,2021-12-29,2021-12-29,
40906174,0,12055,-44116161,2021-12-29,2021-12-29,
40906174,0,651032,-43465129,2021-12-30,2021-12-30,
40906174,0,438857,-43026272,2021-12-30,2021-12-30,
40906174,18241,0,-43044513,2021-12-30,2021-12-30,Education
40906174,0,634762,-42409751,2021-12-31,2021-12-31,
40906174,15486,0,-42425237,2022-01-01,2022-01-01,Rent
40906174,18026,0,-42443263,2022-01-01,2022-01-01,Groceries
40906174,14003,0,-42457266,2022-01-02,2022-01-02,Groceries
40906174,0,428156,-42029110,2022-01-03,2022-01-03,
40906174,0,451558,-41577552,2022-01-04,2022-01-04,
40906174,0,697781,-40879771,2022-01-04,2022-01-04,
40906174,0,447216,-40432555,2022-01-04,2022-01-04,
40906174,913507,0,-41346062,2022-01-05,2022-01-05,Education
40906174,623658,0,-41969720,2022-01-06,2022-01-06,Healthcare
40906174,0,511610,-41458110,2022-01-07,2022-01-07,
40906174,19299,0,-41477409,2022-01-07,2022-01-07,Entertainment
